"Código";"Descripción";"Proveedor";"Familia";"Curva de talles";"Categoría";"Clasificación";"Tipo"
"TVDR08081973";"REMERA MC OLIVIA VERDE SELVA FULL PRINT EST REG ALG";"01";"02";"00";"10";"01";"02"
"TVDR08085601";"REMERA MC GINGER BLANCO FULL PRINT  EST REG ALG";"01";"02";"00";"10";"01";"02"
"TVDR08087630";"REMERA MC DOROTHY AZ COBALTO FULL PRINT  EST REG ALG";"01";"02";"00";"10";"01";"02"
"TVDR08087759";"REMERA MC DOROTHY VERDE MENTA FULL PRINT  EST REG ALG";"01";"02";"00";"10";"01";"02"
"TVDR08087759OFF";"FALLA REMERA MC DOROTHY VERDE MENTA FULL PRINT  EST REG ALG";"01";"02";"00";"10";"01";"02"
"TVDR08089759";"REMERA MC BETTY VDE MENTA FULL PRINT  EST REG ALG";"01";"02";"00";"10";"01";"02"
"TVDR08089936";"REMERA MC BETTY ROSA PINK FULL PRINT  EST REG ALG";"01";"02";"00";"10";"01";"02"
"TVDR08091857";"REMERA MC BARBARA AZ OCEANO FULL PRINT  EST REG ALG";"01";"02";"00";"10";"01";"02"
"TVDR08093602";"REM MC AGNES NGO ALG FULL PRINT RED EST";"01";"02";"00";"10";"01";"02"
"TVDR08113493";"REMERA MC GREER VDE MUSGO ELAST EST RED";"01";"02";"00";"10";"01";"02"
"TVDR08113602";"REMERA MC GREER NEGRA ELAST EST RED";"01";"02";"00";"10";"01";"02"
"TVDR08115601";"REM MC PAULETTE BCO  SEMI HOLGADO ELAST";"01";"02";"00";"10";"01";"02"
"TVDR08117492";"REM MC JOAN NOUGAT EST SEMI HOLGADO  RED";"01";"02";"00";"10";"01";"99"
"TVDR08117643";"REM MC JOAN TURQUESA SEMI HOLGADO ELAST";"01";"02";"00";"10";"01";"02"
"TVDR08121601";"REMERA MC MALIBU BCO ELAST EST RED";"01";"02";"00";"10";"01";"02"
"TVDR08121775";"REMERA MC MALIBU AZUL VIOLACEO ELAST EST RED";"01";"02";"00";"10";"01";"02"
"TVDR08123649";"REMERA MC ELEANOR AZABACHE ELAST MANGA RANGLAN RED REG";"01";"02";"00";"10";"01";"02"
"TVDR08123677";"REMERA MC ELEANOR AVELLANA ELAST MANGA RANGLAN RED REG";"01";"02";"00";"10";"01";"02"
"TVDR08125602";"REMERA MC ABACAXI NEGRO ELAST MANGA MICROTUL RED REG";"01";"02";"00";"10";"01";"02"
"TVDR08127602";"REMERA MC LINDA NEGROEST RED REG ELAST";"01";"01";"00";"10";"01";"02"
"TVDR08133969";"REM MC ALIDA LIMA PASTEL ELAST EST SEMI HOLGADA";"01";"02";"00";"10";"01";"99"
"TVDR08135423";"REM MC VIRGINIA GIRASOL HOLGADO ELAST  EST";"01";"02";"00";"10";"01";"02"
"TVDR08135602";"REM MC VIRGINIA NEGRO HOLGADO ELAST  EST";"01";"02";"00";"10";"01";"02"
"TVDR08137602";"REM MC MIRANDA MIRANDA RANGLAN RED EST";"01";"02";"00";"10";"01";"02"
"TVDR08139601";"REM MC GINA BLANCO RAYAS SEMI HOLGADO ELAST";"01";"02";"00";"10";"01";"02"
"TVDR08139973";"REM MC GINA VERDE SELVA RAYAS SEMI HOLGADO ELAST";"01";"02";"00";"10";"01";"02"
"TVDR08141936";"REM MC MAROVO ROSA PINK FLAME REG EST";"01";"02";"00";"10";"01";"02"
"TVDR08143601";"REM MC DANAUS BLANCO HOLGADO RED FLAME ALG";"01";"02";"00";"10";"01";"02"
"TVDR08145601";"REM MC LOUISE BLANCO REG RED EST";"01";"02";"00";"10";"01";"02"
"TVDR08145602";"REM MC LOUISE NEGRO REG RED EST";"01";"02";"00";"10";"01";"02"
"TVDR08147601";"REM MC CALIGO BCO FLAME REG RED EST";"01";"02";"00";"10";"01";"02"
"TVDR08147936";"REM MC CALIGO ROSA PINK FLAME REG RED EST";"01";"02";"00";"10";"01";"02"
"TVDR08149637";"REM MC WAVES TIZA FLAME SEMI HOLGADO ALG";"01";"02";"00";"10";"01";"02"
"TVDR08153601";"REM MC MORI BCO ALG RED JERSEY FLAME";"01";"02";"00";"10";"01";"01"
"TVDR08153706";"REM MC MORI CORAL INTENSO ALG RED JERSEY FLAME";"01";"02";"00";"10";"01";"01"
"TVDR08155529";"REM MC CYDIA VERDE PASTEL ALG RED";"01";"02";"00";"10";"01";"01"
"TVDR08157601";"REM MC FLORI BLANCO ALG FLAME EST REG";"01";"02";"00";"10";"01";"02"
"TVDR08159602";"REM MC HOPE  NEGRO EST HOLGADO  RED";"01";"02";"00";"10";"01";"02"
"TVDR08159602OFF";"FALLA REM MC HOPE  NEGRO EST HOLGADO  RED";"01";"02";"00";"10";"01";"02"
"TVDR08159706";"REM MC HOPE  CORAL INTENSO EST HOLGADO  RED";"01";"02";"00";"10";"01";"02"
"TVDR08159706OFF";"FALLA REM MC HOPE  CORAL INTENSO EST HOLGADO  RED";"01";"02";"00";"10";"01";"02"
"TVDR08161529";"REM MC FLORIPA VERDE PASTEL ALG FLAME EST REG";"01";"02";"00";"10";"01";"02"
"TVDR08161601";"REM MC FLORIPA BLANCO ALG FLAME EST REG";"01";"02";"00";"10";"01";"02"
"TVDR08161616";"REM MC FLORIPA NEGRO ACERADO ALG FLAME EST REG";"01";"02";"00";"10";"01";"02"
"TVDR08163601";"REM MC CLAIRE BLANCO ALG FLAME EST HOLGADA";"01";"02";"00";"10";"01";"02"
"TVDR08163601OFF";"FALLA REM MC CLAIRE BLANCO ALG FLAME EST HOLGADA";"01";"02";"00";"10";"01";"02"
"TVDR08163936";"REM MC CLAIRE ROSA PINK ALG FLAME EST HOLGADA";"01";"02";"00";"10";"01";"02"
"TVDR08167323";"REM MC ARALIASUM ROJO ELAST BAS RED";"01";"02";"00";"10";"01";"01"
"TVDR08167423";"REM MC ARALIASUM GIRASOL ELAST BAS RED";"01";"02";"00";"10";"01";"01"
"TVDR08167601";"REM MC ARALIASUM BCO ELAST BAS RED";"01";"02";"00";"10";"01";"01"
"TVDR08167602";"REM MC ARALIASUM NGO ELAST BAS RED";"01";"02";"00";"10";"01";"01"
"TVDR08167816";"REM MC ARALIASUM VERDE CARIOCA ELAST BAS RED";"01";"02";"00";"10";"01";"01"
"TVDR08167816OFF";"FALLA REM MC ARALIASUM VERDE CARIOCA ELAST BAS RED";"01";"02";"00";"10";"01";"01"
"TVDR08169601";"REM MC BELIANSUM BCO CUELLO V BAS REG ELAST";"01";"02";"00";"10";"02";"01"
"TVDR08169602";"REM MC BELIANSUM NEGRA CUELLO V BAS REG ELAST";"01";"02";"00";"10";"02";"01"
"TVDR08169602OFF";"FALLA REM MC BELIANSUM NEGRA CUELLO V BAS REG ELAST";"01";"02";"00";"10";"02";"01"
"TVDR08169914";"REM MC BELIANSUM OCASO CUELLO V BAS REG ELAST";"01";"02";"00";"10";"02";"01"
"TVDR08169973";"REM MC BELIANSUM VDE SELVA CUELLO V BAS REG ELAST";"01";"02";"00";"10";"02";"01"
"TVDR08179602";"REMERA MC ICNA NEGRO MORLEY BAS RED";"01";"01";"00";"10";"01";"02"
"TVDR08179950";"REMERA MC ICNA NARAJA INTENSO MORLEY BAS RED";"01";"01";"00";"10";"01";"02"
"TVDR08179950OFF";"FALLA REMERA MC ICNA NARAJA INTENSO MORLEY BAS RED";"01";"01";"00";"10";"01";"02"
"TVDR08181601";"REM MC AMALIA BCA ELAST RED SEMIBOTE MORLEY";"01";"02";"00";"10";"01";"01"
"TVDR08181602";"REM MC AMALIA NGO ELAST RED SEMIBOTE MORLEY";"01";"02";"00";"10";"01";"01"
"TVDR08199601";"REMERA MC BRUGUI BCO RAY ALG HOLGADO";"01";"02";"00";"10";"01";"03"
"TVDR08203938";"REM MC ALOVE FRUTILLA RAYAS RED HOLGADO ALG";"01";"02";"00";"10";"01";"03"
"TVDR08205603";"REM MC DANA AZ MARINO RAYAS RED HOLGADO ALG";"01";"02";"00";"10";"01";"03"
"TVDR08205944";"REM MC DANA VERDE MENTA RAYAS RED HOLGADO ALG";"01";"02";"00";"10";"01";"03"
"TVDR08249624";"REM MC DADA CAMEL CON ALFORJAS  ALG RED";"01";"02";"00";"10";"01";"01"
"TVDR08251601";"REM MC ARIADNA BCO ALG RED EST";"01";"02";"00";"10";"01";"02"
"TVDR08251690";"REM MC ARIADNA DURAZNO ALG RED EST";"01";"02";"00";"10";"01";"02"
"TVDR08255601";"REM MC CELINE BLANCO RED FLAME ALG";"01";"02";"00";"10";"01";"02"
"TVDR08257601";"REM MC CAROLINE BLANCO ALG FLAME REG";"01";"02";"00";"10";"01";"99"
"TVDR08257602";"REM MC CAROLINE NEGRO ALG FLAME REG";"01";"02";"00";"10";"01";"99"
"TVDR08257624";"REM MC CAROLINE CAMEL ALG FLAME REG";"01";"02";"00";"10";"01";"99"
"TVDR08259243";"REM MC PALMITA CELESTE CLARO ALG FLAME REG";"01";"02";"00";"10";"01";"99"
"TVDR08259601";"REM MC PALMITA BLANCO ALG FLAME REG";"01";"02";"00";"10";"01";"99"
"TVDR08259602";"REM MC PALMITA NEGRO ALG FLAME REG";"01";"02";"00";"10";"01";"99"
"TVDR08259624";"REM MC PALMITA CAMEL ALG FLAME REG";"01";"02";"00";"10";"01";"99"
"TVDR08261601";"REMERON MC IPANEMA BCO EST RED ALG";"01";"02";"00";"10";"01";"02"
"TVDR08261602";"REMERON MC IPANEMA NEGRO EST RED ALG";"01";"02";"00";"10";"01";"02"
"TVDR08261858";"REMERON MC IPANEMA CELESTE ARONA EST RED ALG";"01";"02";"00";"10";"01";"02"
"TVDR08263323";"REM MC COSTA ROJO  ALG REG V RECORTE EN MANGAS";"01";"02";"00";"10";"02";"24"
"TVDR08263601";"REM MC COSTA BLANCO ALG REG V RECORTE EN MANGAS";"01";"02";"00";"10";"02";"24"
"TVDR08263602";"REM MC COSTA NEGRO ALG REG V RECORTE EN MANGAS";"01";"02";"00";"10";"02";"24"
"TVDR08265602";"REM MC FIZZ NEGRO ALG RED EST";"01";"02";"00";"10";"01";"02"
"TVDR08267323";"REM MC LELEOPARD ROJO ALG RED EST";"01";"02";"00";"10";"01";"02"
"TVDR08267609";"REM MC LELEOPARD CRUDO ALG RED EST";"01";"02";"00";"10";"01";"02"
"TVDR08267858";"REM MC LELEOPARD CELESTE ARONA ALG RED EST";"01";"02";"00";"10";"01";"02"
"TVDR08269690";"REM MC SUN DURAZNO ALG RED EST";"01";"02";"00";"10";"01";"02"
"TVDR08269690OFF";"FALLA REM MC SUN DURAZNO ALG RED EST";"01";"02";"00";"10";"01";"02"
"TVDR08271601";"REM MC BYRDS BLANCO ALG  REG RED EST";"01";"02";"00";"10";"01";"02"
"TVDR08271601OFF";"FALLA REM MC BYRDS BLANCO ALG  REG RED EST";"01";"02";"00";"10";"01";"02"
"TVDR08275609";"REM MC RITA CRUDO ALG REG RED";"01";"02";"00";"10";"01";"24"
"TVDR08275624";"REM MC RITA CAMEL ALG REG RED";"01";"02";"00";"10";"01";"24"
"TVDR08281602";"REM SIN MANGAS JULIA C/FRUNCES ALG RED BAS";"01";"02";"00";"10";"01";"01"
"TVDR08293789";"REM MC ABY GRIS OSC GRANIZ OVERSIZE RED";"01";"02";"00";"10";"01";"99"
"TVDR08643614";"REM MC BUNA BORRAVINO PRINT SEMIBOTE HOLGADO ALG RED";"01";"02";"00";"10";"01";"27"
"TVDR08643649";"REM MC BUNA AZABACHE PRINT SEMIBOTE HOLGADO ALG RED";"01";"02";"00";"10";"01";"27"
"TVDR08645602";"REM MC CHARA NGO PRINT RED HOLGADO ALG";"01";"02";"00";"10";"01";"27"
"TVDR08645976";"REM MC CHARA CEREZA PRINT RED HOLGADO ALG";"01";"02";"00";"10";"01";"27"
"TVDR08655657";"REM MC CHANDRA ELEFANTE OVER RED HOLGADO EST ALG";"01";"02";"00";"10";"06";"02"
"TVDR08657602";"REM MC SHANI NGO BOXY HOLGADO RED ALG  EST";"01";"02";"00";"10";"01";"02"
"TVDR08659601";"REM MC KETU BCO PRINT RED REG EST ALG";"01";"02";"00";"10";"01";"02"
"TVDR08659641";"REM MC KETU TOSTADO PRINT RED REG EST ALG";"01";"02";"00";"10";"01";"02"
"TVDR08663602";"REM MC BUDHA NGO PRINT HOLGADO  RED REG ALG";"01";"02";"00";"10";"01";"02"
"TVDR08667602";"REM MC NGO  RED ALG  EST";"01";"02";"00";"10";"01";"02"
"TVDR08669602";"REM MC SHISO NGO OVER FLAME HOLGADO RED ALG";"01";"02";"00";"10";"06";"02"
"TVDR08671616";"REM MC LOBELIA NGO ACERADO FLAME HOLGADO RED ALG";"01";"02";"00";"10";"01";"02"
"TVDR08675602";"REM MC FLOX NGO FLAME HOLGADO RED ALG  EST";"01";"02";"00";"10";"01";"02"
"TVDR08677616";"REM MC BOJ NGO ACERADO FLAME HOLGADO RED ALG  EST";"01";"02";"00";"10";"01";"02"
"TVDR08683516";"REM MC RED ALG  EST";"01";"02";"00";"10";"01";"02"
"TVDR08683614";"REM MC RED ALG  EST";"01";"02";"00";"10";"01";"02"
"TVDR08685637";"REM MC WINGS TIZA SEMIBOTE REG RED ALG  EST";"01";"02";"00";"10";"01";"02"
"TVDR08691649";"REM MC YUCA AZABACHE EST HOLGADO BAMBU";"01";"02";"00";"10";"01";"02"
"TVDR08691711";"REM MC YUCA AZ DEMIN EST HOLGADO BAMBU";"01";"02";"00";"10";"01";"02"
"TVDR08703886";"REM MC ASTRA NGO MEL EST HOLGADO LYCRA";"01";"02";"00";"10";"01";"02"
"TVDR08705789";"REM MC FLASH GRIS OSC MEL EST HOLGADO LYCRA";"01";"02";"00";"10";"01";"02"
"TVDR08733601";"REM MC ADAN BCO PRINT EST ALG";"01";"02";"00";"10";"01";"27"
"TVDR08733602";"REM MC ADAN NGO PRINT EST ALG";"01";"02";"00";"10";"01";"27"
"TVDR08737323";"REM MC SOUSA ROJO ENTALLADA RED BOTONES  BAS ALG RIBB";"01";"02";"00";"10";"04";"01"
"TVDR08737751";"REM MC SOUSA CAMEL GZ ENTALLADA RED BOTONES  BAS ALG RIBB";"01";"02";"00";"10";"04";"01"
"TVDR08737881";"REM MC SOUSA AZ MAR GZ ENTALLADA RED BOTONES  BAS ALG RIBB";"01";"02";"00";"10";"04";"01"
"TVDR08737885";"REM MC SOUSA BORDO GZ ENTALLADA RED BOTONES  BAS ALG RIBB";"01";"02";"00";"10";"04";"01"
"TVDR08741602";"REM MC ARCHI NGA HOLGADO FLAME LISO EST";"01";"02";"00";"10";"01";"01"
"TVDR08741609";"REM MC ARCHI CRUDO HOLGADO FLAME LISO EST";"01";"02";"00";"10";"01";"01"
"TVDR08741624";"REM MC ARCHI CAMEL HOLGADO FLAME LISO EST";"01";"02";"00";"10";"01";"01"
"TVDR08769243";"REM MC CHARLOTTE CEL CLARO EST ALG RED";"01";"02";"00";"10";"01";"02"
"TVDR08769601";"REM MC CHARLOTTE BCO EST ALG RED";"01";"02";"00";"10";"01";"02"
"TVDR08769603";"REM MC CHARLOTTE AZ MARINO EST ALG RED";"01";"02";"00";"10";"01";"02"
"TVDR08771601";"REM MC BILL BLANCO EST ALG RED";"01";"02";"00";"10";"01";"03"
"TVDR08781243";"REM MC TEAM CEL CLARO EST ALG RED";"01";"02";"00";"10";"01";"03"
"TVDR08781601";"REM MC TEAM BLANCO EST ALG RED";"01";"02";"00";"10";"01";"03"
"TVDR08781609";"REM MC TEAM CRUDO EST ALG RED";"01";"02";"00";"10";"01";"03"
"TVDR08855601";"REM MC CLUBY BCO EST  RED HOLGADO";"01";"02";"00";"10";"01";"27"
"TVDR08855708";"REM MC CLUBY AZ CARIBE EST  RED HOLGADO";"01";"02";"00";"10";"01";"27"
"TVDR08857602";"REM MC HONULULU NGO EST RED HOLGADO ALG";"01";"02";"00";"10";"01";"02"
"TVDR08859711";"REM MC HAWI AZUL DENIM OVERSIZE EST RED";"01";"02";"00";"10";"01";"27"
"TVDR08859908";"REM MC HAWI ROSA CHICLE OVERSIZE EST RED";"01";"02";"00";"10";"01";"27"
"TVDR08861869";"REM MC KAPOLEI GRIS METAL SEMIBOTE REG EST";"01";"02";"00";"10";"01";"02"
"TVDR08861892";"REM MC KAPOLEI CARAMELO SEMIBOTE REG EST";"01";"02";"00";"10";"01";"02"
"TVDR08865726";"REM MC EWAN TURQ OSC EST RED HOLGADO ALG";"01";"02";"00";"10";"01";"02"
"TVDR08865987";"REM MC EWAN JENGIBRE EST RED HOLGADO ALG";"01";"02";"00";"10";"01";"02"
"TVDR08873633";"REM MC HALEIWA AZ NOCHE HOLGADO EST RED";"01";"02";"00";"10";"01";"27"
"TVDR08875938";"REM MC KAPA FRUTILLA  EST REG RED ALG";"01";"02";"00";"10";"01";"02"
"TVDR08881601";"REM MC HANA BCO EST FULL RED HOLGADO";"01";"02";"00";"10";"01";"27"
"TVDR08881602";"REM MC HANA NGO EST FULL RED HOLGADO";"01";"02";"00";"10";"01";"27"
"TVDR08913601";"REM MC FRUTIS BCO RED REG EST FLAME";"01";"02";"00";"10";"01";"02"
"TVDR08913602";"REM MC FRUTIS NGO RED REG EST FLAME";"01";"02";"00";"10";"01";"02"
"TVDR08917708";"REM MC VITA AZ CARIBE HOLGADO EST ALG RED";"01";"02";"00";"10";"01";"02"
"TVDR08927601";"REM MC BARIN BCO ESC V HOLGADO  ALG FLAME";"01";"02";"00";"10";"02";"01"
"TVDR08927602";"REM MC BARIN NGO ESC V HOLGADO  ALG FLAME";"01";"02";"00";"10";"02";"01"
"TVDR08935878";"REM MC BUBA CREMA EST RED HOLGADO BOXY FIT";"01";"02";"00";"10";"01";"02"
"TVDR08951602";"REM MC PARMA NEGRO BOTE ELAST MORLEY";"01";"02";"00";"10";"01";"01"
"TVDR08957601";"REM MC CATANIA BCO BOTE LYCRA";"01";"02";"00";"10";"01";"27"
"TVDR08957602";"REM MC CATANIA NEGRO  BOTE LYCRA";"01";"02";"00";"10";"01";"27"
"TVDR08957605";"REM MC CATANIA BEIGE BOTE LYCRA";"01";"02";"00";"10";"01";"27"
"TVDR08959602";"REM MC BRESCIA NEGRO  ESC V HOLGADO";"01";"02";"00";"10";"01";"27"
"TVDR08981601";"REM MC DALMA BCO FULL PRINT FRUTAS RED ALG REG";"01";"02";"00";"10";"01";"27"
"TVDR08981715";"REM MC DALMA ROSA PASTEL FULL PRINT FRUTAS RED ALG REG";"01";"02";"00";"10";"01";"27"
"TVDR08983675";"REM MC PEIX AZ MARINO SEMIBOTE HOLGADO EST FULL PRINT";"01";"02";"00";"10";"01";"27"
"TVDR08983682";"REM MC PEIX VERDE LAGUNA SEMIBOTE HOLGADO EST FULL PRINT";"01";"02";"00";"10";"01";"27"
"TVDR08987914";"REM MC CORINTO OCASO ESC V HOLGADO FULL PRINT ALG";"01";"02";"00";"10";"01";"27"
"TVDR08987944";"REM MC CORINTO VDE MENTA ESC V HOLGADO FULL PRINT ALG";"01";"02";"00";"10";"01";"27"
"TVDR10055601";"REM MC IVY BCO ALG RED BAS SEMI ENTALLADO";"01";"02";"00";"10";"05";"01"
"TVDR10055602";"REM MC IVY NGO ALG RED BAS SEMI ENTALLADO";"01";"02";"00";"10";"05";"01"
"TVDR10055927";"REM MC IVY VISON ALG RED BAS SEMI ENTALLADO";"01";"02";"00";"10";"05";"01"
"TVDR11933601";"REM MC FIELDS BCA SEMI CORTO  EST  RED";"01";"02";"00";"10";"01";"02"
"TVDR11941601";"REM MC LAST FLOWER BCO SEMI CORTO  EST  RED";"01";"02";"00";"10";"01";"02"
"TVDR11941944";"REM MC LAST FLOWER VDE MENTA SEMI CORTO  EST  RED";"01";"02";"00";"10";"01";"02"
"TVDR11947601";"REM MC SHAPED BCO EST  RED";"01";"02";"00";"10";"01";"02"
"TVDR11947868";"REM MC SHAPED NGO GASTADO EST  RED";"01";"02";"00";"10";"01";"02"
"TVDR11947901";"REM MC SHAPED LADRILLO EST  RED";"01";"02";"00";"10";"01";"02"
"TVDR19657212";"REM.BAS.AMARILLO ORO ALG/ELAST.ESC.RED.";"01";"02";"00";"10";"01";"01"
"TVDR19657525";"REM.BAS.CEL.ALG/ELAST.ESC.RED.PAME";"01";"02";"00";"10";"01";"01"
"TVDR19657601";"REM.BAS.BCO ALG/ELAST.ESC.RED.PAME";"01";"02";"00";"10";"01";"01"
"TVDR19657602";"REM.BAS.NGO ALG/ELAST.ESC.RED.PAME";"01";"02";"00";"10";"01";"01"
"TVDR19657627";"REM MC PAME ALG RED BAS";"01";"02";"00";"10";"01";"01"
"TVDR19657631";"REM MC PAME ALG RED BAS";"01";"02";"00";"10";"01";"01"
"TVDR19657631OFF";"FALLA REM MC PAME ALG RED BAS";"01";"02";"00";"10";"01";"01"
"TVDR19657636";"REM.BAS.LILA ALG/ELAST.ESC.RED.PAME";"01";"02";"00";"10";"01";"01"
"TVDR19657652";"REM.BAS.LIMON ALG/ELAST.ESC.RED.PAME";"01";"02";"00";"10";"01";"01"
"TVDR19657677";"REM MC PAME ALG RED BAS";"01";"02";"00";"10";"01";"01"
"TVDR19657678";"REM MC PAME ALG RED BAS";"01";"02";"00";"10";"01";"01"
"TVDR19657719";"REM.BAS. VDE LIMA ALG/ELAST.ESC.RED.PAME";"01";"02";"00";"10";"01";"01"
"TVDR19657813";"REM MC PAME ROJO BERMELLON JERSEY RED BAS";"01";"02";"00";"10";"01";"01"
"TVDR19657864";"REM.BAS.ROJO M.ALG/ELAST.ESC.RED.PAME";"01";"02";"00";"10";"01";"01"
"TVDR19657948";"REM.BAS.VDE J.ALG/ELAST.ESC.RED.PAME";"01";"02";"00";"10";"01";"01"
"TVDR19657973";"REM MC PAME ALG RED BAS";"01";"02";"00";"10";"01";"01"
"TVDR19657977";"REM MC PAME ALG RED BAS";"01";"02";"00";"10";"01";"01"
"TVDR19657986";"REM.BAS.AZUL ALG/ELAST.ESC.RED.PAME";"01";"02";"00";"10";"01";"01"
"TVDR19659601";"REM.BAS.BCA ODA";"01";"02";"00";"10";"99";"01"
"TVDR19659602";"REM.BAS.NEGRA ODA";"01";"02";"00";"10";"99";"01"
"TVDR19659652";"REM MC BAS LIMON ESC V ALG LIV";"01";"02";"00";"10";"02";"01"
"TVDR19659676";"REM.BAS.AZUL C.ODA";"01";"02";"00";"10";"99";"01"
"TVDR19659819";"REM.BAS.WHITE MGE.ESC.V ALG.LIV ELAST.";"01";"02";"00";"10";"02";"01"
"TVDR19659935";"REM MC ODA MAGENTA ALG CUELLO V BAS ALG";"01";"02";"00";"10";"02";"01"
"TVDR19659935OFF";"FALLA REM MC ODA MAGENTA ALG CUELLO V BAS ALG";"01";"02";"00";"10";"02";"01"
"TVDR19659948";"REM.BAS.VDE JADE ESC.V ALG.LIV.ELAST.ODA";"01";"02";"00";"10";"02";"01"
"TVDR19659963";"REM.BAS. ESC.V ALG.LIV.ELAST.ODA";"01";"02";"00";"10";"02";"01"
"TVDR19659984";"REM.BAS. ESC.V ALG.LIV.ELAST.ODA";"01";"02";"00";"10";"02";"01"
"TVDR24533239";"REM.ORQUIDEA JERSEY LIV.LINEA ENERGY";"01";"02";"00";"10";"99";"99"
"TVDR24533601";"REM.BCO JERSEY LIV.LINEA ENERGY";"01";"02";"00";"10";"99";"99"
"TVDR24533944";"REM.VDE MENTA JERSEY LIV.LINEA ENERGY";"01";"02";"00";"10";"99";"99"
"TVDSH01501602";"SHORT NGO GASA CREPPE C/LAZO CHALLY";"01";"02";"00";"06";"99";"99"
"TVDSH01501604";"SHORT VDE GASA CREPPE C/LAZO CHALLY";"01";"02";"00";"06";"99";"99"
"TVDSH03349602";"SHORT ZOE NEGRO MICROFIBRA REFLEC";"01";"02";"00";"06";"99";"17"
"TVDSH04157602";"SHORT NGO JOGGER ALG.RUSTICO CIRCE";"01";"02";"00";"06";"99";"99"
"TVDSH05157932";"SHORT GRIS GZ.JOGGER ALG.RUSTICO CIRCE";"01";"02";"00";"06";"99";"99"
"TVDSH05159602";"SHORT PATTI NGO JOGGER ALG";"01";"02";"00";"06";"99";"99"
"TVDSH05159676";"SHORT PATTI JOGGER ALG";"01";"02";"00";"06";"99";"99"
"TVDSH05159950";"SHORT PATTI NARANJA JOGGER ALG";"01";"02";"00";"06";"99";"99"
"TVDSH05245602";"SHORT DONNA NGO";"01";"02";"00";"06";"99";"17"
"TVDSH05255602";"SHORT NGO C/RECORTES LAT.SHAINA";"01";"02";"00";"06";"99";"99"
"TVDSH05255604";"SHORT VDE M.C/RECORTES LAT.SHAINA";"01";"02";"00";"06";"99";"99"
"TVDSH05259631";"SHORT FUCSIA ESTAMPADO PENNY";"01";"02";"00";"06";"99";"02"
"TVDSH05277683";"SHORT AMELIA GRIS GRAFITO MICROFIBRA ELAST";"01";"02";"00";"06";"99";"17"
"TVDSH05277683OF";"FALLA SHORT AMELIA GRIS GRAFITO MICROFIBRA ELAST";"01";"02";"00";"06";"99";"17"
"TVDSH06293603";"SHORT AMORA AZ MARINO MICROFIBRA ELAST";"01";"02";"00";"06";"99";"17"
"TVDSH10387712";"SHORT JEAN MADIOR T-MEDIO";"01";"02";"00";"06";"99";"08"
"TVDSH10619650";"SHORT GAB.OCTAGON CARGO T-MEDIO";"01";"02";"00";"06";"99";"12"
"TVDSH10689602";"SHORT NGO TWILL C/CINT.ELAST.100% RAYON";"01";"02";"00";"06";"99";"03"
"TVDSH10815604";"SHORT VOILE CINTURA ELASTIZADA MONEY";"01";"02";"00";"06";"99";"99"
"TVDSH10815688";"SHORT VOILE CINTURA ELASTIZADA MONEY";"01";"02";"00";"06";"99";"99"
"TVDSH10815978";"SHORT VOILE CINTURA ELASTIZADA MONEY";"01";"02";"00";"06";"99";"99"
"TVDSH10913601";"SHORT JEAN LIMITIS T-MEDIO OJALILLOS L";"01";"02";"00";"06";"99";"08"
"TVDSH11337920";"SHORT JEAN JOY T-MEDIO";"01";"02";"02";"06";"99";"08"
"TVDSH11389601";"JARDINERO CAIMAN BCO CORTO JEAN RIGIDO ALG";"01";"02";"00";"99";"99";"99"
"TVDSH11393323";"SHORT CADMEN ROJO T-MEDIO ELASTIZADO";"01";"02";"02";"06";"99";"08"
"TVDSH11393631";"SHORT CADMEN FUCSIA T-MEDIO ELASTIZADO";"01";"02";"02";"06";"99";"08"
"TVDSH11403601";"SHORT WENDY ENERGY ELAST.T-ALTO";"01";"02";"02";"06";"99";"10"
"TVDSH11409601";"SHORT JEAN TEMPO T-MEDIO";"01";"02";"02";"06";"99";"08"
"TVDSH11487921";"SHORT JEAN CAILIN LINEA ENERGY";"01";"02";"02";"06";"99";"99"
"TVDSH11491601";"SHORT JEAN DACIA T.MEDIO RUEDO DEFLECADO";"01";"02";"02";"06";"99";"08"
"TVDSH11575687";"SHORT TYE ARENA T-MEDIO ELASTIZADO";"01";"02";"02";"06";"99";"08"
"TVDSH11575774";"SHORT TYE VDE PISTACHO T-MEDIO ELASTIZADO";"01";"02";"02";"06";"99";"08"
"TVDSH11575939";"SHORT TYE POMELO T-MEDIO ELASTIZADO";"01";"02";"02";"06";"99";"08"
"TVDSH11575939OF";"FALLA SHORT TYE POMELO T-MEDIO ELASTIZADO";"01";"02";"02";"06";"99";"08"
"TVDSH11665711";"SHORT PROOF T-MEDIO CARGO JEAN ELAST BOLS DEL";"01";"02";"00";"06";"99";"08"
"TVDSH11683921";"SHORT JEAN FLORA T-MEDIO RUEDO DEFLECADO RIGIDO";"01";"02";"02";"06";"99";"08"
"TVDSH11683922";"SHORT JEAN FLORA T-MEDIO RUEDO DEFLECADO RIGIDO";"01";"02";"02";"06";"99";"08"
"TVDSH11697207";"SHORT JEAN EVERLY T-MEDIO RIGIDO";"01";"02";"00";"06";"99";"08"
"TVDSH11697923";"SHORT JEAN EVERLY T-MEDIO RIGIDO";"01";"02";"00";"06";"99";"08"
